contractSymbol,expiry,option_type,strike,bid,ask,lastPrice,volume,openInterest,yf_iv
SPY260717C00759000,2026-07-17,call,759.0,0.0,0.0,0.84,882.0,0.0,0.0312596875
SPY260717C00760000,2026-07-17,call,760.0,0.0,0.0,0.7,12275.0,0.0,0.0312596875
SPY260717C00761000,2026-07-17,call,761.0,0.0,0.0,0.51,715.0,0.0,0.0312596875
SPY260717C00762000,2026-07-17,call,762.0,0.0,0.0,0.45,1333.0,0.0,0.0312596875
SPY260717C00763000,2026-07-17,call,763.0,0.0,0.0,0.34,914.0,0.0,0.0312596875
SPY260717C00764000,2026-07-17,call,764.0,0.0,0.0,0.27,876.0,0.0,0.0312596875
SPY260717C00765000,2026-07-17,call,765.0,0.0,0.0,0.22,1811.0,0.0,0.0312596875
SPY260717C00766000,2026-07-17,call,766.0,0.0,0.0,0.17,448.0,0.0,0.0312596875
SPY260717C00767000,2026-07-17,call,767.0,0.0,0.0,0.14,551.0,0.0,0.0312596875
SPY260717C00768000,2026-07-17,call,768.0,0.0,0.0,0.1,370.0,0.0,0.0312596875
SPY260717C00769000,2026-07-17,call,769.0,0.0,0.0,0.08,587.0,0.0,0.0312596875
SPY260717C00770000,2026-07-17,call,770.0,0.0,0.0,0.06,1767.0,0.0,0.062509375
SPY260717C00771000,2026-07-17,call,771.0,0.0,0.0,0.05,497.0,0.0,0.062509375
SPY260717C00772000,2026-07-17,call,772.0,0.0,0.0,0.03,209.0,0.0,0.062509375
SPY260717C00773000,2026-07-17,call,773.0,0.0,0.0,0.04,333.0,0.0,0.062509375
SPY260717C00774000,2026-07-17,call,774.0,0.0,0.0,0.03,203.0,0.0,0.062509375
SPY260717C00775000,2026-07-17,call,775.0,0.0,0.0,0.02,1125.0,0.0,0.062509375
SPY260717C00776000,2026-07-17,call,776.0,0.0,0.0,0.02,288.0,0.0,0.062509375
SPY260717C00777000,2026-07-17,call,777.0,0.0,0.0,0.02,1028.0,0.0,0.062509375
SPY260717C00778000,2026-07-17,call,778.0,0.0,0.0,0.03,102.0,0.0,0.062509375
SPY260717C00779000,2026-07-17,call,779.0,0.0,0.0,0.02,212.0,0.0,0.062509375
SPY260717C00780000,2026-07-17,call,780.0,0.0,0.0,0.02,902.0,0.0,0.062509375
SPY260717C00781000,2026-07-17,call,781.0,0.0,0.0,0.01,65.0,0.0,0.062509375
SPY260717C00782000,2026-07-17,call,782.0,0.0,0.0,0.03,5.0,0.0,0.062509375
SPY260717C00783000,2026-07-17,call,783.0,0.0,0.0,0.02,8.0,0.0,0.062509375
SPY260717C00784000,2026-07-17,call,784.0,0.0,0.0,0.02,22.0,0.0,0.062509375
SPY260717C00785000,2026-07-17,call,785.0,0.0,0.0,0.01,1446.0,0.0,0.062509375
SPY260717C00786000,2026-07-17,call,786.0,0.0,0.0,0.01,5.0,0.0,0.062509375
SPY260717C00787000,2026-07-17,call,787.0,0.0,0.0,0.01,1.0,0.0,0.062509375
SPY260717C00788000,2026-07-17,call,788.0,0.0,0.0,0.01,2.0,0.0,0.062509375
SPY260717C00789000,2026-07-17,call,789.0,0.0,0.0,0.01,1.0,0.0,0.062509375
SPY260717C00790000,2026-07-17,call,790.0,0.0,0.0,0.02,238.0,0.0,0.062509375
SPY260717C00791000,2026-07-17,call,791.0,0.0,0.0,0.02,326.0,0.0,0.062509375
SPY260717C00792000,2026-07-17,call,792.0,0.0,0.0,0.02,347.0,0.0,0.062509375
SPY260717C00793000,2026-07-17,call,793.0,0.0,0.0,0.02,52.0,0.0,0.062509375
SPY260717C00794000,2026-07-17,call,794.0,0.0,0.0,0.02,370.0,0.0,0.062509375
SPY260717C00795000,2026-07-17,call,795.0,0.0,0.0,0.01,3.0,0.0,0.062509375
SPY260717C00796000,2026-07-17,call,796.0,0.0,0.0,0.01,1.0,0.0,0.062509375
SPY260717C00797000,2026-07-17,call,797.0,0.0,0.0,0.03,214.0,0.0,0.062509375
SPY260717C00798000,2026-07-17,call,798.0,0.0,0.0,0.03,207.0,0.0,0.12500875
SPY260717C00799000,2026-07-17,call,799.0,0.0,0.0,0.02,7621.0,0.0,0.12500875
SPY260717C00800000,2026-07-17,call,800.0,0.0,0.0,0.01,634.0,0.0,0.12500875
SPY260717C00805000,2026-07-17,call,805.0,0.0,0.0,0.01,17.0,0.0,0.12500875
SPY260717C00810000,2026-07-17,call,810.0,0.0,0.0,0.01,498.0,0.0,0.12500875
SPY260717C00815000,2026-07-17,call,815.0,0.0,0.0,0.01,2.0,0.0,0.12500875
SPY260717C00820000,2026-07-17,call,820.0,0.0,0.0,0.01,2.0,0.0,0.12500875
SPY260717C00825000,2026-07-17,call,825.0,0.0,0.0,0.01,15.0,0.0,0.12500875
SPY260717C00830000,2026-07-17,call,830.0,0.0,0.0,0.01,1.0,0.0,0.12500875
SPY260717C00835000,2026-07-17,call,835.0,0.0,0.0,0.01,5.0,0.0,0.12500875
SPY260717C00840000,2026-07-17,call,840.0,0.0,0.0,0.01,110.0,0.0,0.12500875
SPY260717C00845000,2026-07-17,call,845.0,0.0,0.0,0.01,58.0,0.0,0.12500875
SPY260717C00850000,2026-07-17,call,850.0,0.0,0.0,0.01,211.0,0.0,0.12500875
SPY260717C00855000,2026-07-17,call,855.0,0.0,0.0,0.01,110.0,0.0,0.12500875
SPY260717C00860000,2026-07-17,call,860.0,0.0,0.0,0.01,25.0,0.0,0.12500875
SPY260717C00865000,2026-07-17,call,865.0,0.0,0.0,0.01,12.0,0.0,0.2500075
SPY260717C00870000,2026-07-17,call,870.0,0.0,0.0,0.01,1.0,0.0,0.2500075
SPY260717C00875000,2026-07-17,call,875.0,0.0,0.0,0.01,36.0,0.0,0.2500075
SPY260717C00880000,2026-07-17,call,880.0,0.0,0.0,0.01,200.0,0.0,0.2500075
SPY260717C00885000,2026-07-17,call,885.0,0.0,0.0,0.01,861.0,0.0,0.2500075
SPY260717C00890000,2026-07-17,call,890.0,0.0,0.0,0.01,113.0,0.0,0.2500075
SPY260717C00895000,2026-07-17,call,895.0,0.0,0.0,0.01,318.0,0.0,0.2500075
SPY260717C00900000,2026-07-17,call,900.0,0.0,0.0,0.01,1000.0,0.0,0.2500075
SPY260717C00905000,2026-07-17,call,905.0,0.0,0.0,0.01,10.0,0.0,0.2500075
SPY260717C00910000,2026-07-17,call,910.0,0.0,0.0,0.01,10.0,0.0,0.2500075
SPY260717C00915000,2026-07-17,call,915.0,0.0,0.0,0.01,2.0,0.0,0.2500075
SPY260717C00920000,2026-07-17,call,920.0,0.0,0.0,0.02,685.0,0.0,0.2500075
SPY260717C00925000,2026-07-17,call,925.0,0.0,0.0,0.02,541.0,0.0,0.2500075
SPY260717C00930000,2026-07-17,call,930.0,0.0,0.0,0.01,1.0,0.0,0.2500075
SPY260717C00935000,2026-07-17,call,935.0,0.0,0.0,0.02,105.0,0.0,0.2500075
SPY260717C00940000,2026-07-17,call,940.0,0.0,0.0,0.02,1025.0,0.0,0.2500075
SPY260717C00945000,2026-07-17,call,945.0,0.0,0.0,0.02,638.0,0.0,0.2500075
SPY260717C00950000,2026-07-17,call,950.0,0.0,0.0,0.01,1106.0,0.0,0.2500075
SPY260717C00955000,2026-07-17,call,955.0,0.0,0.0,0.01,3.0,0.0,0.2500075
SPY260717C00960000,2026-07-17,call,960.0,0.0,0.0,0.02,685.0,0.0,0.2500075
SPY260717C00965000,2026-07-17,call,965.0,0.0,0.0,0.01,299.0,0.0,0.2500075
SPY260717C00970000,2026-07-17,call,970.0,0.0,0.0,0.01,29.0,0.0,0.2500075
SPY260717C00975000,2026-07-17,call,975.0,0.0,0.0,0.01,298.0,0.0,0.2500075
SPY260717C00980000,2026-07-17,call,980.0,0.0,0.0,0.01,500.0,0.0,0.2500075
SPY260717C00985000,2026-07-17,call,985.0,0.0,0.0,0.01,3089.0,0.0,0.2500075
SPY260717C00990000,2026-07-17,call,990.0,0.0,0.0,0.01,16901.0,0.0,0.2500075
SPY260717C00995000,2026-07-17,call,995.0,0.0,0.0,0.01,1004.0,0.0,0.2500075
SPY260717C01000000,2026-07-17,call,1000.0,0.0,0.0,0.01,1.0,0.0,0.2500075
SPY260717P00360000,2026-07-17,put,360.0,0.0,0.0,0.01,102.0,0.0,0.500005
SPY260717P00365000,2026-07-17,put,365.0,0.0,0.0,0.01,101.0,0.0,0.500005
SPY260717P00370000,2026-07-17,put,370.0,0.0,0.0,0.01,49.0,0.0,0.500005
SPY260717P00375000,2026-07-17,put,375.0,0.0,0.0,0.01,160.0,0.0,0.500005
SPY260717P00380000,2026-07-17,put,380.0,0.0,0.0,0.01,86.0,0.0,0.500005
SPY260717P00385000,2026-07-17,put,385.0,0.0,0.0,0.01,50.0,0.0,0.500005
SPY260717P00390000,2026-07-17,put,390.0,0.0,0.0,0.01,2.0,0.0,0.500005
SPY260717P00395000,2026-07-17,put,395.0,0.0,0.0,0.02,1.0,0.0,0.500005
SPY260717P00400000,2026-07-17,put,400.0,0.0,0.0,0.01,4.0,0.0,0.500005
SPY260717P00405000,2026-07-17,put,405.0,0.0,0.0,0.01,1.0,0.0,0.500005
SPY260717P00410000,2026-07-17,put,410.0,0.0,0.0,0.01,82.0,0.0,0.500005
SPY260717P00415000,2026-07-17,put,415.0,0.0,0.0,0.02,4.0,0.0,0.500005
SPY260717P00420000,2026-07-17,put,420.0,0.0,0.0,0.01,1.0,0.0,0.500005
SPY260717P00425000,2026-07-17,put,425.0,0.0,0.0,0.01,100.0,0.0,0.500005
SPY260717P00430000,2026-07-17,put,430.0,0.0,0.0,0.01,138.0,0.0,0.500005
SPY260717P00435000,2026-07-17,put,435.0,0.0,0.0,0.01,1905.0,0.0,0.500005
SPY260717P00440000,2026-07-17,put,440.0,0.0,0.0,0.01,122.0,0.0,0.500005
SPY260717P00445000,2026-07-17,put,445.0,0.0,0.0,0.01,327.0,0.0,0.500005
SPY260717P00450000,2026-07-17,put,450.0,0.0,0.0,0.01,232.0,0.0,0.500005
SPY260717P00455000,2026-07-17,put,455.0,0.0,0.0,0.01,201.0,0.0,0.500005
SPY260717P00460000,2026-07-17,put,460.0,0.0,0.0,0.01,63.0,0.0,0.500005
SPY260717P00465000,2026-07-17,put,465.0,0.0,0.0,0.01,9.0,0.0,0.500005
SPY260717P00470000,2026-07-17,put,470.0,0.0,0.0,0.01,47.0,0.0,0.500005
SPY260717P00475000,2026-07-17,put,475.0,0.0,0.0,0.01,100.0,0.0,0.500005
SPY260717P00480000,2026-07-17,put,480.0,0.0,0.0,0.01,2.0,0.0,0.500005
SPY260717P00485000,2026-07-17,put,485.0,0.0,0.0,0.01,19.0,0.0,0.500005
SPY260717P00490000,2026-07-17,put,490.0,0.0,0.0,0.02,600.0,0.0,0.500005
SPY260717P00495000,2026-07-17,put,495.0,0.0,0.0,0.02,3458.0,0.0,0.500005
SPY260717P00500000,2026-07-17,put,500.0,0.0,0.0,0.02,3934.0,0.0,0.500005
SPY260717P00505000,2026-07-17,put,505.0,0.0,0.0,0.01,259.0,0.0,0.500005
SPY260717P00510000,2026-07-17,put,510.0,0.0,0.0,0.01,5.0,0.0,0.500005
SPY260717P00515000,2026-07-17,put,515.0,0.0,0.0,0.03,4.0,0.0,0.500005
SPY260717P00520000,2026-07-17,put,520.0,0.0,0.0,0.02,25.0,0.0,0.500005
SPY260717P00525000,2026-07-17,put,525.0,0.0,0.0,0.01,264.0,0.0,0.500005
SPY260717P00530000,2026-07-17,put,530.0,0.0,0.0,0.03,11.0,0.0,0.500005
SPY260717P00535000,2026-07-17,put,535.0,0.0,0.0,0.02,2071.0,0.0,0.500005
SPY260717P00540000,2026-07-17,put,540.0,0.0,0.0,0.03,6.0,0.0,0.500005
SPY260717P00545000,2026-07-17,put,545.0,0.0,0.0,0.02,304.0,0.0,0.500005
SPY260717P00550000,2026-07-17,put,550.0,0.0,0.0,0.02,47.0,0.0,0.500005
SPY260717P00555000,2026-07-17,put,555.0,0.0,0.0,0.03,12.0,0.0,0.2500075
SPY260717P00560000,2026-07-17,put,560.0,0.0,0.0,0.02,61.0,0.0,0.2500075
SPY260717P00565000,2026-07-17,put,565.0,0.0,0.0,0.03,24.0,0.0,0.2500075
SPY260717P00570000,2026-07-17,put,570.0,0.0,0.0,0.04,364.0,0.0,0.2500075
SPY260717P00575000,2026-07-17,put,575.0,0.0,0.0,0.07,13.0,0.0,0.2500075
SPY260717P00580000,2026-07-17,put,580.0,0.0,0.0,0.07,26.0,0.0,0.2500075
SPY260717P00585000,2026-07-17,put,585.0,0.0,0.0,0.03,15.0,0.0,0.2500075
SPY260717P00590000,2026-07-17,put,590.0,0.0,0.0,0.04,38.0,0.0,0.2500075
SPY260717P00595000,2026-07-17,put,595.0,0.0,0.0,0.05,12.0,0.0,0.2500075
SPY260717P00600000,2026-07-17,put,600.0,0.0,0.0,0.05,349.0,0.0,0.2500075
SPY260717P00605000,2026-07-17,put,605.0,0.0,0.0,0.07,45.0,0.0,0.2500075
SPY260717P00610000,2026-07-17,put,610.0,0.0,0.0,0.05,385.0,0.0,0.2500075
SPY260717P00615000,2026-07-17,put,615.0,0.0,0.0,0.08,43.0,0.0,0.2500075
SPY260717P00620000,2026-07-17,put,620.0,0.0,0.0,0.06,14.0,0.0,0.2500075
SPY260717P00625000,2026-07-17,put,625.0,0.0,0.0,0.08,259.0,0.0,0.2500075
SPY260717P00630000,2026-07-17,put,630.0,0.0,0.0,0.07,543.0,0.0,0.2500075
SPY260717P00635000,2026-07-17,put,635.0,0.0,0.0,0.08,76.0,0.0,0.2500075
SPY260717P00640000,2026-07-17,put,640.0,0.0,0.0,0.09,58.0,0.0,0.2500075
SPY260717P00645000,2026-07-17,put,645.0,0.0,0.0,0.09,108.0,0.0,0.2500075
SPY260717P00650000,2026-07-17,put,650.0,0.0,0.0,0.1,267.0,0.0,0.12500875
SPY260717P00651000,2026-07-17,put,651.0,0.0,0.0,0.1,368.0,0.0,0.12500875
SPY260717P00652000,2026-07-17,put,652.0,0.0,0.0,0.1,654.0,0.0,0.12500875
SPY260717P00653000,2026-07-17,put,653.0,0.0,0.0,0.09,836.0,0.0,0.12500875
SPY260717P00654000,2026-07-17,put,654.0,0.0,0.0,0.15,78.0,0.0,0.12500875
SPY260717P00655000,2026-07-17,put,655.0,0.0,0.0,0.12,45.0,0.0,0.12500875
SPY260717P00656000,2026-07-17,put,656.0,0.0,0.0,0.1,249.0,0.0,0.12500875
SPY260717P00657000,2026-07-17,put,657.0,0.0,0.0,0.1,336.0,0.0,0.12500875
SPY260717P00658000,2026-07-17,put,658.0,0.0,0.0,0.1,458.0,0.0,0.12500875
SPY260717P00659000,2026-07-17,put,659.0,0.0,0.0,0.12,110.0,0.0,0.12500875
SPY260717P00660000,2026-07-17,put,660.0,0.0,0.0,0.1,391.0,0.0,0.12500875
SPY260717P00661000,2026-07-17,put,661.0,0.0,0.0,0.11,368.0,0.0,0.12500875
SPY260717P00662000,2026-07-17,put,662.0,0.0,0.0,0.13,105.0,0.0,0.12500875
SPY260717P00663000,2026-07-17,put,663.0,0.0,0.0,0.13,206.0,0.0,0.12500875
SPY260717P00664000,2026-07-17,put,664.0,0.0,0.0,0.13,340.0,0.0,0.12500875
SPY260717P00665000,2026-07-17,put,665.0,0.0,0.0,0.12,109.0,0.0,0.12500875
SPY260717P00666000,2026-07-17,put,666.0,0.0,0.0,0.14,114.0,0.0,0.12500875
SPY260717P00667000,2026-07-17,put,667.0,0.0,0.0,0.14,172.0,0.0,0.12500875
SPY260717P00668000,2026-07-17,put,668.0,0.0,0.0,0.25,96.0,0.0,0.12500875
SPY260717P00669000,2026-07-17,put,669.0,0.0,0.0,0.13,7.0,0.0,0.12500875
SPY260717P00670000,2026-07-17,put,670.0,0.0,0.0,0.12,415.0,0.0,0.12500875
SPY260717P00671000,2026-07-17,put,671.0,0.0,0.0,0.12,87.0,0.0,0.12500875
SPY260717P00672000,2026-07-17,put,672.0,0.0,0.0,0.12,11.0,0.0,0.12500875
SPY260717P00673000,2026-07-17,put,673.0,0.0,0.0,0.15,2.0,0.0,0.12500875
SPY260717P00674000,2026-07-17,put,674.0,0.0,0.0,0.19,855.0,0.0,0.12500875
SPY260717P00675000,2026-07-17,put,675.0,0.0,0.0,0.15,70.0,0.0,0.12500875
SPY260717P00676000,2026-07-17,put,676.0,0.0,0.0,0.16,11.0,0.0,0.12500875
SPY260717P00677000,2026-07-17,put,677.0,0.0,0.0,0.18,19.0,0.0,0.12500875
SPY260717P00678000,2026-07-17,put,678.0,0.0,0.0,0.18,2.0,0.0,0.12500875
SPY260717P00679000,2026-07-17,put,679.0,0.0,0.0,0.3,24.0,0.0,0.12500875
SPY260717P00680000,2026-07-17,put,680.0,0.0,0.0,0.15,156.0,0.0,0.12500875
SPY260717P00681000,2026-07-17,put,681.0,0.0,0.0,0.19,2.0,0.0,0.12500875
SPY260717P00682000,2026-07-17,put,682.0,0.0,0.0,0.17,2.0,0.0,0.12500875
SPY260717P00683000,2026-07-17,put,683.0,0.0,0.0,0.18,9.0,0.0,0.12500875
SPY260717P00684000,2026-07-17,put,684.0,0.0,0.0,0.26,2.0,0.0,0.12500875
SPY260717P00685000,2026-07-17,put,685.0,0.0,0.0,0.18,157.0,0.0,0.12500875
SPY260717P00686000,2026-07-17,put,686.0,0.0,0.0,0.23,152.0,0.0,0.12500875
SPY260717P00687000,2026-07-17,put,687.0,0.0,0.0,0.44,22.0,0.0,0.12500875
SPY260717P00688000,2026-07-17,put,688.0,0.0,0.0,0.24,3.0,0.0,0.12500875
SPY260717P00689000,2026-07-17,put,689.0,0.0,0.0,0.19,39.0,0.0,0.12500875
SPY260717P00690000,2026-07-17,put,690.0,0.0,0.0,0.21,1104.0,0.0,0.12500875
SPY260717P00691000,2026-07-17,put,691.0,0.0,0.0,0.22,139.0,0.0,0.12500875
SPY260717P00692000,2026-07-17,put,692.0,0.0,0.0,0.24,41.0,0.0,0.12500875
SPY260717P00693000,2026-07-17,put,693.0,0.0,0.0,0.48,113.0,0.0,0.12500875
SPY260717P00694000,2026-07-17,put,694.0,0.0,0.0,0.52,6.0,0.0,0.12500875
SPY260717P00695000,2026-07-17,put,695.0,0.0,0.0,0.24,403.0,0.0,0.12500875
SPY260717P00696000,2026-07-17,put,696.0,0.0,0.0,0.27,21.0,0.0,0.12500875
SPY260717P00697000,2026-07-17,put,697.0,0.0,0.0,0.3,38.0,0.0,0.062509375
SPY260717P00698000,2026-07-17,put,698.0,0.0,0.0,0.34,98.0,0.0,0.062509375
SPY260717P00699000,2026-07-17,put,699.0,0.0,0.0,0.31,60.0,0.0,0.062509375
SPY260717P00700000,2026-07-17,put,700.0,0.0,0.0,0.35,3625.0,0.0,0.062509375
SPY260717P00701000,2026-07-17,put,701.0,0.0,0.0,0.38,87.0,0.0,0.062509375
SPY260717P00702000,2026-07-17,put,702.0,0.0,0.0,0.37,15.0,0.0,0.062509375
SPY260717P00703000,2026-07-17,put,703.0,0.0,0.0,0.43,226.0,0.0,0.062509375
SPY260717P00704000,2026-07-17,put,704.0,0.0,0.0,0.43,30.0,0.0,0.062509375
SPY260717P00705000,2026-07-17,put,705.0,0.0,0.0,0.38,996.0,0.0,0.062509375
SPY260717P00706000,2026-07-17,put,706.0,0.0,0.0,0.46,103.0,0.0,0.062509375
SPY260717P00707000,2026-07-17,put,707.0,0.0,0.0,0.45,96.0,0.0,0.062509375
SPY260717P00708000,2026-07-17,put,708.0,0.0,0.0,0.48,1376.0,0.0,0.062509375
SPY260717P00709000,2026-07-17,put,709.0,0.0,0.0,0.52,221.0,0.0,0.062509375
SPY260717P00710000,2026-07-17,put,710.0,0.0,0.0,0.57,10270.0,0.0,0.062509375
SPY260717P00711000,2026-07-17,put,711.0,0.0,0.0,0.56,701.0,0.0,0.062509375
SPY260717P00712000,2026-07-17,put,712.0,0.0,0.0,0.61,404.0,0.0,0.062509375
SPY260717P00713000,2026-07-17,put,713.0,0.0,0.0,0.63,183.0,0.0,0.062509375
SPY260717P00714000,2026-07-17,put,714.0,0.0,0.0,0.71,2637.0,0.0,0.062509375
SPY260717P00715000,2026-07-17,put,715.0,0.0,0.0,0.77,7915.0,0.0,0.062509375
SPY260717P00716000,2026-07-17,put,716.0,0.0,0.0,0.82,18309.0,0.0,0.062509375
SPY260717P00717000,2026-07-17,put,717.0,0.0,0.0,0.81,629.0,0.0,0.062509375
SPY260717P00718000,2026-07-17,put,718.0,0.0,0.0,0.82,848.0,0.0,0.062509375
SPY260717P00719000,2026-07-17,put,719.0,0.0,0.0,1.0,528.0,0.0,0.062509375
SPY260717P00720000,2026-07-17,put,720.0,0.0,0.0,1.07,35978.0,0.0,0.062509375
SPY260717P00721000,2026-07-17,put,721.0,0.0,0.0,1.17,466.0,0.0,0.062509375
SPY260717P00722000,2026-07-17,put,722.0,0.0,0.0,1.24,1609.0,0.0,0.0312596875
SPY260717P00723000,2026-07-17,put,723.0,0.0,0.0,1.32,672.0,0.0,0.0312596875
SPY260717P00724000,2026-07-17,put,724.0,0.0,0.0,1.39,820.0,0.0,0.0312596875
SPY260717P00725000,2026-07-17,put,725.0,0.0,0.0,1.47,17254.0,0.0,0.0312596875
SPY260717P00726000,2026-07-17,put,726.0,0.0,0.0,1.62,288.0,0.0,0.0312596875
SPY260717P00727000,2026-07-17,put,727.0,0.0,0.0,1.64,975.0,0.0,0.0312596875
SPY260717P00728000,2026-07-17,put,728.0,0.0,0.0,1.82,1060.0,0.0,0.0312596875
SPY260717P00729000,2026-07-17,put,729.0,0.0,0.0,1.96,805.0,0.0,0.0312596875
SPY260717P00730000,2026-07-17,put,730.0,0.0,0.0,2.1,18377.0,0.0,0.0312596875
SPY260717P00731000,2026-07-17,put,731.0,0.0,0.0,2.2,2024.0,0.0,0.0312596875
SPY260717P00732000,2026-07-17,put,732.0,0.0,0.0,2.44,2053.0,0.0,0.0312596875
SPY260717P00733000,2026-07-17,put,733.0,0.0,0.0,2.49,2012.0,0.0,0.0312596875
SPY260717P00734000,2026-07-17,put,734.0,0.0,0.0,2.68,2025.0,0.0,0.0312596875
SPY260717P00735000,2026-07-17,put,735.0,0.0,0.0,2.88,9950.0,0.0,0.015634843750000002
SPY260717P00736000,2026-07-17,put,736.0,0.0,0.0,3.07,1985.0,0.0,0.015634843750000002
SPY260717P00737000,2026-07-17,put,737.0,0.0,0.0,3.43,4440.0,0.0,0.015634843750000002
SPY260717P00738000,2026-07-17,put,738.0,0.0,0.0,3.62,1005.0,0.0,0.015634843750000002
SPY260717P00739000,2026-07-17,put,739.0,0.0,0.0,3.56,1203.0,0.0,0.015634843750000002
SPY260717P00740000,2026-07-17,put,740.0,0.0,0.0,4.05,15134.0,0.0,0.015634843750000002
SPY260717P00741000,2026-07-17,put,741.0,0.0,0.0,4.36,2776.0,0.0,0.007822421875
SPY260717P00742000,2026-07-17,put,742.0,0.0,0.0,4.68,4843.0,0.0,0.007822421875
SPY260717P00743000,2026-07-17,put,743.0,0.0,0.0,5.16,4409.0,0.0,0.0039162109375
SPY260717P00744000,2026-07-17,put,744.0,0.0,0.0,5.37,6435.0,0.0,0.0039162109375
SPY260717P00745000,2026-07-17,put,745.0,0.0,0.0,5.75,10008.0,0.0,0.000986552734375
SPY260717P00746000,2026-07-17,put,746.0,0.0,0.0,6.2,1560.0,0.0,1.0000000000000003e-05
SPY260717P00747000,2026-07-17,put,747.0,0.0,0.0,6.4,1494.0,0.0,1.0000000000000003e-05
SPY260717P00748000,2026-07-17,put,748.0,0.0,0.0,7.16,24732.0,0.0,1.0000000000000003e-05
SPY260717P00749000,2026-07-17,put,749.0,0.0,0.0,7.45,675.0,0.0,1.0000000000000003e-05
SPY260717P00750000,2026-07-17,put,750.0,0.0,0.0,8.1,7187.0,0.0,1.0000000000000003e-05
SPY260717P00751000,2026-07-17,put,751.0,0.0,0.0,8.59,173.0,0.0,1.0000000000000003e-05
SPY260717P00752000,2026-07-17,put,752.0,0.0,0.0,9.33,74.0,0.0,1.0000000000000003e-05
SPY260717P00753000,2026-07-17,put,753.0,0.0,0.0,9.73,93.0,0.0,1.0000000000000003e-05
SPY260717P00754000,2026-07-17,put,754.0,0.0,0.0,10.42,98.0,0.0,1.0000000000000003e-05
SPY260717P00755000,2026-07-17,put,755.0,0.0,0.0,11.38,210.0,0.0,1.0000000000000003e-05
SPY260717P00756000,2026-07-17,put,756.0,0.0,0.0,11.86,82.0,0.0,1.0000000000000003e-05
SPY260717P00757000,2026-07-17,put,757.0,0.0,0.0,12.65,25.0,0.0,1.0000000000000003e-05
SPY260717P00758000,2026-07-17,put,758.0,0.0,0.0,12.6,19.0,0.0,1.0000000000000003e-05
SPY260717P00759000,2026-07-17,put,759.0,0.0,0.0,13.86,34.0,0.0,1.0000000000000003e-05
SPY260717P00760000,2026-07-17,put,760.0,0.0,0.0,15.23,1485.0,0.0,1.0000000000000003e-05
SPY260717P00761000,2026-07-17,put,761.0,0.0,0.0,15.27,63.0,0.0,1.0000000000000003e-05
SPY260717P00762000,2026-07-17,put,762.0,0.0,0.0,16.74,8.0,0.0,1.0000000000000003e-05
SPY260717P00763000,2026-07-17,put,763.0,0.0,0.0,18.39,1.0,0.0,1.0000000000000003e-05
SPY260717P00764000,2026-07-17,put,764.0,0.0,0.0,18.32,6.0,0.0,1.0000000000000003e-05
SPY260717P00765000,2026-07-17,put,765.0,0.0,0.0,19.8,60.0,0.0,1.0000000000000003e-05
SPY260717P00766000,2026-07-17,put,766.0,0.0,0.0,22.81,2.0,0.0,1.0000000000000003e-05
SPY260717P00767000,2026-07-17,put,767.0,0.0,0.0,17.45,25.0,0.0,1.0000000000000003e-05
SPY260717P00768000,2026-07-17,put,768.0,0.0,0.0,33.6,50.0,0.0,1.0000000000000003e-05
SPY260717P00769000,2026-07-17,put,769.0,0.0,0.0,23.0,2.0,0.0,1.0000000000000003e-05
SPY260717P00770000,2026-07-17,put,770.0,0.0,0.0,24.85,401.0,0.0,1.0000000000000003e-05
SPY260717P00771000,2026-07-17,put,771.0,0.0,0.0,28.65,1.0,0.0,1.0000000000000003e-05
SPY260717P00772000,2026-07-17,put,772.0,0.0,0.0,25.89,2.0,0.0,1.0000000000000003e-05
SPY260717P00773000,2026-07-17,put,773.0,0.0,0.0,24.15,12.0,0.0,1.0000000000000003e-05
SPY260717P00774000,2026-07-17,put,774.0,0.0,0.0,25.88,1.0,0.0,1.0000000000000003e-05
SPY260717P00775000,2026-07-17,put,775.0,0.0,0.0,28.61,82.0,0.0,1.0000000000000003e-05
SPY260717P00776000,2026-07-17,put,776.0,0.0,0.0,30.1,2.0,0.0,1.0000000000000003e-05
SPY260717P00777000,2026-07-17,put,777.0,0.0,0.0,32.16,4.0,0.0,1.0000000000000003e-05
SPY260717P00778000,2026-07-17,put,778.0,0.0,0.0,43.51,24.0,0.0,1.0000000000000003e-05
SPY260717P00779000,2026-07-17,put,779.0,0.0,0.0,34.82,2.0,0.0,1.0000000000000003e-05
SPY260717P00780000,2026-07-17,put,780.0,0.0,0.0,35.07,426.0,0.0,1.0000000000000003e-05
SPY260717P00781000,2026-07-17,put,781.0,0.0,0.0,31.87,1.0,0.0,1.0000000000000003e-05
SPY260717P00782000,2026-07-17,put,782.0,0.0,0.0,41.19,1.0,0.0,1.0000000000000003e-05
SPY260717P00783000,2026-07-17,put,783.0,0.0,0.0,57.08,10.0,0.0,1.0000000000000003e-05
SPY260717P00784000,2026-07-17,put,784.0,0.0,0.0,57.88,1.0,0.0,1.0000000000000003e-05
SPY260717P00785000,2026-07-17,put,785.0,0.0,0.0,39.92,25.0,0.0,1.0000000000000003e-05
SPY260717P00786000,2026-07-17,put,786.0,0.0,0.0,51.14,1.0,0.0,1.0000000000000003e-05
SPY260717P00787000,2026-07-17,put,787.0,0.0,0.0,34.75,1.0,0.0,1.0000000000000003e-05
